"Series_reference","Period","Type","Data_value","Lower_CI","Upper_CI","Units","Indicator","Cause","Validation","Population","Age","Severity"
"w14","2014","Single year","2.13038492523614","1.51751350980351","2.74325634066877","Per 100,000 people","Age-standardised rate","Work","Validated","Whole pop","All ages","Fatal"
"w14","2015","Single year","1.91402194102836","1.32675895180617","2.50128493025055","Per 100,000 people","Age-standardised rate","Work","Validated","Whole pop","All ages","Fatal"
"w14","2016","Single year","2.08102822034733","1.47859513810335","2.68346130259131","Per 100,000 people","Age-standardised rate","Work","Validated","Whole pop","All ages","Fatal"
"w14","2017","Single year","2.41363651736191","1.77688243640561","3.0503905983182","Per 100,000 people","Age-standardised rate","Work","Validated","Whole pop","All ages","Fatal"
"w12","2002","Single year","96","76.7963532945787","115.203646705421","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2003","Single year","92","73.2006858767704","110.799314123229","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2004","Single year","79","61.5794590544714","96.4205409455285","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2005","Single year","75","58.0262139888574","91.9737860111425","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2006","Single year","75","58.0262139888574","91.9737860111425","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2007","Single year","57","42.202596417629","71.7974035823709","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2008","Single year","68","51.8377229386698","84.1622770613302","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2009","Single year","71","54.485049916234","87.514950083766","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2010","Single year","90","71.4061490308631","108.593850969136","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2011","Single year","119","97.6193171375982","140.380682862401","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2012","Single year","52","37.8664987113562","66.1335012886437","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2013","Single year","53","38.7312468135163","67.2687531864837","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2014","Single year","51","37.0030574818855","64.9969425181144","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2015","Single year","47","33.5631638927676","60.4368361072323","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2016","Single year","55","40.464518063092","69.5354819369079","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"w12","2017","Single year","65","49.1982651792558","80.8017348207441","Injuries","Number","Work","Validated","Whole pop","All ages","Fatal"
"s12","2000","Single year","13.8160045119801","10.7784803997603","16.8535286241999","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2001","Single year","13.3932356318868","10.4339076638703","16.3525635999034","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2002","Single year","13.4272536214983","10.4838559760489","16.3706512669478","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2003","Single year","14.4278606965174","11.3961315067649","17.4595898862698","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2004","Single year","17.9856263402238","14.6239198249763","21.3473328554713","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2005","Single year","17.0012318170528","13.7472983617711","20.2551652723344","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2006","Single year","17.2921917430321","14.026217689062","20.5581657970021","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2007","Single year","15.5619264289299","12.4722856131956","18.6515672446642","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2008","Single year","13.6125878780821","10.7411498438396","16.4840259123246","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2009","Single year","12.765418952839","10.0052649916709","15.5255729140071","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2010","Single year","15.5214507891758","12.49094831969","18.5519532586615","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2011","Single year","17.1917560618715","13.9979559466368","20.3855561771063","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2012","Single year","17.9443452421226","14.6952257371498","21.1934647470953","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2013","Single year","15.669891816974","12.6275485170571","18.7122351168909","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2014","Single year","13.8726339049524","11.0051224191455","16.7401453907593","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s12","2015","Single year","17.0854674917719","13.936852139713","20.2340828438308","Per 100,000 people","Age-standardised rate","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2000","Single year","80","62.4695491884683","97.5304508115316","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2001","Single year","79","61.5794590544714","96.4205409455285","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2002","Single year","80","62.4695491884683","97.5304508115316","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2003","Single year","87","68.7186729857926","105.281327014207","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2004","Single year","110","89.4437243091956","130.556275690804","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2005","Single year","105","84.916345547364","125.083654452635","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2006","Single year","108","87.6314567866289","128.368543213371","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2007","Single year","98","78.5973464591045","117.402653540895","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2008","Single year","87","68.7186729857926","105.281327014207","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2009","Single year","83","65.1438783013328","100.856121698667","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2010","Single year","102","82.2053340591259","121.794665940874","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2011","Single year","113","92.1652970566308","133.834702943369","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2012","Single year","119","97.6193171375982","140.380682862401","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2013","Single year","104","84.0122107937824","123.987789206217","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2014","Single year","92","73.2006858767704","110.799314123229","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"s11","2015","Single year","117","95.7997480670343","138.200251932965","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Fatal"
"m12","2000","Single year","4.10754729539636","2.76478094073469","5.45031365005803","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2001","Single year","3.32119440336708","2.112185615327","4.53020319140716","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2002","Single year","3.6255583133513","2.36936127734033","4.88175534936227","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2003","Single year","3.0351401785112","1.89029973620297","4.17998062081943","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2004","Single year","2.01432756003947","1.0837576485494","2.94489747152955","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2005","Single year","3.26229110954881","2.07493455622855","4.44964766286906","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2006","Single year","2.70835170676024","1.62475474335613","3.79194867016436","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2007","Single year","3.3623041396458","2.15870442855703","4.56590385073457","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2008","Single year","2.33251303610312","1.33387532173736","3.33115075046888","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2009","Single year","2.42449490502346","1.40986410601969","3.43912570402724","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2010","Single year","1.63081537825912","0.80362800366234","2.4580027528559","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2011","Single year","1.11141223809618","0.42102985745429","1.80179461873807","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2012","Single year","1.59411312110049","0.75799208045256","2.43023416174842","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2013","Single year","0.74489319721376","0.19165065769083","1.2981357367367","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2014","Single year","1.4215273401258","0.64730176228089","2.1957529179707","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m12","2015","Single year","1.09097830853721","0.41338526924671","1.76857134782772","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2000","Single year","36","24.2402160927596","47.7597839072403","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2001","Single year","29","18.4452709272037","39.5547290727962","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2002","Single year","32","20.9127694052025","43.0872305947974","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2003","Single year","27","16.8157283933144","37.1842716066855","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2004","Single year","18","9.68457705390193","26.315422946098","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2005","Single year","29","18.4452709272037","39.5547290727962","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2006","Single year","24","14.3981766472893","33.6018233527106","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2007","Single year","30","19.264835137697","40.7351648623029","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2008","Single year","21","12.0183166814579","29.981683318542","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2009","Single year","22","12.806954038227","31.193045961773","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2010","Single year","15","7.40909212871004","22.5909078712899","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2011","Single year","10","3.80204967695438","16.1979503230456","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2012","Single year","14","6.66648627943482","21.3335137205651","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2013","Single year","7","1.81442271826377","12.1855772817362","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2014","Single year","13","5.93324935567812","20.0667506443218","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"m11","2015","Single year","10","3.80204967695438","16.1979503230456","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"f02c","2000","Single year","589.635641172669","378.535322821614","800.735959523724","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2001","Single year","483.016840894442","297.308765659627","668.724916129256","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2002","Single year","524.520999151692","336.811100219951","712.230898083432","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2003","Single year","482.529118136439","306.909666010046","658.148570262832","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2004","Single year","613.28602523618","420.798448222315","805.773602250045","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2005","Single year","691.918179295","494.013352828774","889.823005761227","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2006","Single year","804.438545014205","597.203973538359","1011.67311649005","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2007","Single year","581.993382468985","409.745622947919","754.241141990051","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2008","Single year","629.169488521548","456.088634986375","802.250342056722","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2009","Single year","608.806755323448","446.134396031875","771.479114615022","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2010","Single year","464.352099039629","326.822731732217","601.88146634704","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2011","Single year","655.869645369201","496.130111262991","815.609179475412","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2012","Single year","717.638106434557","557.887344442529","877.388868426584","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2013","Single year","830.302086489375","662.769234319892","997.834938658858","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2014","Single year","683.942384413149","537.191238058339","830.693530767959","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2015","Single year","592.827918476005","460.99638867662","724.65944827539","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2016","Single year","778.298979102427","631.710976446445","924.886981758409","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f02c","2017","Single year","806.320599467644","661.984299071103","950.656899864186","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2000","Single year","30","19.264835137697","40.7351648623029","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2001","Single year","26","16.0061053968912","35.9938946031088","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2002","Single year","30","19.264835137697","40.7351648623029","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2003","Single year","29","18.4452709272037","39.5547290727962","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2004","Single year","39","26.7600288396144","51.2399711603856","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2005","Single year","47","33.5631638927676","60.4368361072323","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2006","Single year","58","43.0733589980779","72.926641001922","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2007","Single year","44","30.9990697213414","57.0009302786586","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2008","Single year","51","37.0030574818855","64.9969425181144","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2009","Single year","54","39.597264970934","68.4027350290659","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2010","Single year","44","30.9990697213414","57.0009302786586","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2011","Single year","65","49.1982651792558","80.8017348207441","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2012","Single year","78","60.6900667819271","95.3099332180728","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2013","Single year","95","75.8966341194557","114.103365880544","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2014","Single year","84","66.0366333629159","101.963366637084","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2015","Single year","78","60.6900667819271","95.3099332180728","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2016","Single year","109","88.5373752549762","129.462624745023","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"f01c","2017","Single year","121","99.4403961700594","142.55960382994","Injuries","Number","Falls","Validated","Maori","75+ years","Serious non-fatal"
"w02","2002","Single year","36.939705123281","28.3928415744851","45.4865686720768","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2003","Single year","32.5","24.5991325896279","40.400867410372","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2004","Single year","25.0230399914919","18.2112955252188","31.8347844577651","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2005","Single year","32.2129849751195","24.6641969910194","39.7617729592196","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2006","Single year","31.9305545475658","24.3983426196118","39.4627664755199","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2007","Single year","33.7085031433286","26.2585577037741","41.1584485828831","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2008","Single year","29.4793017671771","22.4696340729389","36.4889694614153","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2009","Single year","26.12334498662","19.3178026623312","32.9288873109087","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2010","Single year","28.5053005945521","21.4806694099813","35.529931779123","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2011","Single year","25.1735855008665","18.4917471507542","31.8554238509787","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2012","Single year","31.3683357759042","23.8678143257528","38.8688572260557","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2013","Single year","22.7445668289354","16.4702329668119","29.0189006910588","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2014","Single year","21.8592689437637","15.73584206075","27.9826958267774","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2015","Single year","26.1383725121278","19.4797973763219","32.7969476479338","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2016","Single year","19.746799784416","14.1896821102646","25.3039174585674","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w02","2017","Single year","21.2996463432327","15.7863000959818","26.8129925904836","Per 100,000 people","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2002","Single year","72","55.3691541078038","88.6308458921961","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2003","Single year","65","49.1982651792558","80.8017348207441","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2004","Single year","52","37.8664987113562","66.1335012886437","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2005","Single year","72","55.3691541078038","88.6308458921961","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2006","Single year","71","54.485049916234","87.514950083766","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2007","Single year","80","62.4695491884683","97.5304508115316","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2008","Single year","69","52.7193163955596","85.2806836044404","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2009","Single year","59","43.9452309741745","74.0547690258254","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2010","Single year","68","51.8377229386698","84.1622770613302","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2011","Single year","58","43.0733589980779","72.926641001922","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2012","Single year","74","57.1397522932975","90.8602477067024","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2013","Single year","58","43.0733589980779","72.926641001922","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2014","Single year","54","39.597264970934","68.4027350290659","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2015","Single year","66","50.0771773178932","81.9228226821067","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2016","Single year","55","40.464518063092","69.5354819369079","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"w01","2017","Single year","66","50.0771773178932","81.9228226821067","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"in02","2000","Single year","3.31967674018865","2.11075159785028","4.52860188252703","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2001","Single year","6.1450927312456","4.50585780110907","7.78432766138213","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2002","Single year","5.5325255832387","3.98343088243679","7.08162028404061","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2003","Single year","3.25996537691944","2.07348084795114","4.44644990588774","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2004","Single year","4.24945616150155","2.8983337425969","5.60057858040621","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2005","Single year","4.47737388531982","3.08982887827477","5.86491889236488","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2006","Single year","4.69021187766119","3.27166385974916","6.10875989557322","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2007","Single year","5.00617015742031","3.54289949552609","6.46944081931454","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2008","Single year","4.07908567621931","2.76333210009106","5.39483925234757","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2009","Single year","5.9999086033731","4.42605518411301","7.57376202263318","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2010","Single year","6.01737394565064","4.43767077862924","7.59707711267203","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2011","Single year","4.54193985651106","3.16462746097081","5.91925225205131","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2012","Single year","4.34362000611818","2.99363489838668","5.69360511384968","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2013","Single year","3.97090269810546","2.68816090940337","5.25364448680756","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2014","Single year","6.79099980490225","5.09647240413835","8.48552720566614","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2015","Single year","3.66334289996955","2.41018181115453","4.91650398878457","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2016","Single year","4.44960580810135","3.06725220412071","5.83195941208199","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in02","2017","Single year","5.43014232420431","3.92216967895573","6.9381149694529","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2000","Single year","29","18.4452709272037","39.5547290727962","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2001","Single year","54","39.597264970934","68.4027350290659","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2002","Single year","49","35.2802521082196","62.7197478917803","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2003","Single year","29","18.4452709272037","39.5547290727962","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2004","Single year","38","25.9179705683864","50.0820294316135","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2005","Single year","40","27.6040993539087","52.3959006460912","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2006","Single year","42","29.2979816379776","54.7020183620223","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2007","Single year","45","31.8521618913512","58.1478381086487","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2008","Single year","37","25.0780045141057","48.9219954858942","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2009","Single year","56","41.3329725588696","70.6670274411303","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2010","Single year","56","41.3329725588696","70.6670274411303","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2011","Single year","42","29.2979816379776","54.7020183620223","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2012","Single year","40","27.6040993539087","52.3959006460912","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2013","Single year","37","25.0780045141057","48.9219954858942","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2014","Single year","62","46.567228152952","77.4327718470479","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2015","Single year","33","21.7408641058513","44.2591358941486","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2016","Single year","40","27.6040993539087","52.3959006460912","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"in01","2017","Single year","50","36.1409617565032","63.8590382434967","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"f22c","2000","Single year","650.586066586577","428.493723402762","872.678409770392","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
"f22c","2001","Single year","501.530585592246","312.31065323027","690.750517954221","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
"f22c","2002","Single year","576.139513748576","379.551556941042","772.72747055611","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
"f22c","2003","Single year","599.00166389351","403.331382575036","794.671945211985","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
"f22c","2004","Single year","724.193868786967","514.903686258422","933.484051315513","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
"f22c","2005","Single year","736.812427712586","532.485412447531","941.139442977642","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","75+ years","Serious"
